frame,t,id,cx,cy,cz,vx,vy,vz,size_x,size_y,height
54,1.6363637,60,-20.3675499,0.4897439,2.6214898,-1.1942742,-0.9773743,0,1.1896918,1.3609798,5.2429795
54,1.6363637,61,-22.3224792,26.3477097,1.8548998,-1.9257959,1.0841080,0,1.4901311,1.0465767,3.7097995
54,1.6363637,62,0.7269217,-11.1184711,2.4378364,1.7530441,-0.0935965,0,1.0768427,0.6821668,4.8756728
54,1.6363637,63,-22.8032932,-15.8956566,1.5710093,-0.6628659,-0.4537152,0,0.8823020,1.3381279,3.1420186
54,1.6363637,64,21.9320602,-14.2211914,1.5614012,2.3056669,-1.4756387,0,1.0015935,0.8144249,3.1228025
54,1.6363637,65,18.7418766,27.1216526,2.2273641,1.1231072,-1.1204922,0,0.6049909,0.7054862,4.4547281
54,1.6363637,66,2.4577212,0.6301648,1.7727172,2.8830349,-0.3764724,0,0.6695005,0.6873344,3.5454345
54,1.6363637,67,-24.5015774,14.5199947,2.6983840,-0.5164354,-1.9232512,0,0.9076476,0.8821883,5.3967681
54,1.6363637,68,10.7630978,-9.9964294,2.4065104,-1.2194341,0.9179164,0,0.8233529,0.9990309,4.8130207
54,1.6363637,69,10.1871872,11.5801983,2.9512415,-1.4656452,1.6527965,0,0.7719063,1.1238139,5.9024830
54,1.6363637,70,-11.5496264,-28.6072502,2.8698468,1.2818485,-1.1989634,0,1.4519588,0.6227182,5.7396936
54,1.6363637,71,-15.7286453,29.1542187,1.9838517,0.6789294,0.3495171,0,1.1176218,0.9368630,3.9677033
54,1.6363637,72,-5.1056089,4.1194696,1.9509152,0.4604988,-2.3162422,0,0.8092318,1.1667550,3.9018304
54,1.6363637,73,-28.7391529,26.4843979,2.6482127,0.6959600,-1.2312100,0,0.9610673,0.9260491,5.2964253
54,1.6363637,74,3.5805025,3.2387125,1.7430238,0.4259139,-1.5321720,0,1.0804974,1.0271353,3.4860475
54,1.6363637,75,-25.4394817,23.5160141,2.0903456,1.5753921,2.2160802,0,0.8670582,1.1688454,4.1806912
54,1.6363637,76,-5.5972700,14.9703245,1.6904371,-2.5858631,-0.7670613,0,0.6145068,1.4585073,3.3808742
54,1.6363637,77,25.7097015,19.3551674,1.8980362,-1.1822610,2.4042485,0,1.3129871,1.2398989,3.7960725
54,1.6363637,78,25.3683949,-1.5814763,2.9377646,-1.5264516,1.5676907,0,1.2391455,0.9176931,5.8755293
54,1.6363637,79,23.8307400,-25.4017792,2.1893954,-0.8718739,0.0110655,0,1.2294416,0.9203619,4.3787909
54,1.6363637,80,-26.2944126,19.3625965,2.7490745,-0.6160163,-0.6077350,0,1.4460261,1.1739759,5.4981489
54,1.6363637,81,-27.0020657,0.4977540,1.9157923,2.0150759,-1.1149430,0,1.3550220,1.1368382,3.8315847
54,1.6363637,82,-9.6676388,-14.6675949,1.6272334,-0.9167973,0.9153640,0,0.6069638,1.1097121,3.2544668
54,1.6363637,83,28.5764523,5.9138632,1.8381951,0.6388025,1.0200239,0,1.1112928,1.1654533,3.6763902
54,1.6363637,84,-7.4245596,22.6087017,1.6162776,-1.5944128,-0.3516106,0,0.8217555,0.8684208,3.2325552
54,1.6363637,85,-25.0449753,27.9645271,2.3812406,2.5559640,0.9390197,0,1.4391155,1.0423276,4.7624812
54,1.6363637,86,-27.6495667,-8.1906567,2.4462273,1.3046715,1.0933408,0,0.9054577,1.0505053,4.8924546
54,1.6363637,87,-20.6677876,-28.3622456,1.7975485,1.8889108,-1.2530705,0,1.4347095,1.2563901,3.5950971
54,1.6363637,88,21.8424854,27.9253159,2.3108068,0.5564952,-0.1061455,0,1.3923750,0.9351568,4.6216135
54,1.6363637,89,3.0943594,25.8434944,2.5213547,1.4081604,1.1285712,0,1.4281342,0.6352833,5.0427094
54,1.6363637,90,-11.5916080,-7.5676041,2.7558761,-1.1664159,0.7260287,0,1.1215475,1.3307580,5.5117521
54,1.6363637,91,-6.6317692,-10.1778555,2.6321957,-0.0735741,-1.5038633,0,0.9508868,0.9603709,5.2643914
54,1.6363637,92,24.8604565,6.5254412,2.1988907,0.4050177,-1.3108495,0,0.6935926,1.4439015,4.3977814
54,1.6363637,93,-0.2418925,-18.9107132,1.9107633,0.6225709,-1.0327717,0,1.1711743,1.4031055,3.8215265
54,1.6363637,94,22.8795090,20.2059574,2.1238449,0.1932957,2.5484395,0,0.9766859,0.8943899,4.2476897
54,1.6363637,95,-22.3684311,2.6754074,2.5798190,0.0430022,1.2518950,0,1.3520987,0.8205298,5.1596379
54,1.6363637,96,4.0982370,12.1729126,1.6086367,0.1811749,0.9614174,0,1.1220471,0.9277687,3.2172735
54,1.6363637,97,5.4153843,8.7062168,2.3709095,1.1436362,0.6927546,0,0.6744476,1.2675843,4.7418189
54,1.6363637,98,-20.2625866,26.5581341,2.5409770,2.5799062,1.4334083,0,1.0886899,1.2504318,5.0819540
54,1.6363637,99,18.3902702,-1.0117389,1.6673244,2.2998323,-0.8282356,0,0.7092445,0.8094178,3.3346488
54,1.6363637,100,-5.5187483,2.2194362,2.7308612,-0.4968852,2.6256676,0,0.7803612,0.7642499,5.4617224
54,1.6363637,101,-5.3558559,-17.4910374,1.7044638,2.7347252,0.9165884,0,1.2801498,0.8137304,3.4089277
54,1.6363637,102,-5.7886643,-5.9908428,2.2779913,-2.4793291,-0.4641962,0,0.9245086,0.7838737,4.5559826
54,1.6363637,103,-20.5792370,-27.2693691,1.5090418,1.1834165,-1.6997933,0,1.2075317,0.6485708,3.0180836
54,1.6363637,104,-0.8090664,-5.6141529,1.6936517,-0.1767258,1.1620795,0,0.9865137,1.4499290,3.3873034
54,1.6363637,105,-26.2880783,-8.2632608,1.8159790,-0.4522626,-2.2215035,0,0.9243814,1.2681477,3.6319580
54,1.6363637,106,-3.1412773,-22.0214310,2.9707537,-0.3399803,-1.1503155,0,0.8878306,1.3611772,5.9415073
54,1.6363637,107,-2.3527861,23.8635960,1.9715271,-0.6446082,-0.1803479,0,1.4396025,1.0353526,3.9430542
54,1.6363637,108,16.0953064,-29.1574821,1.5544850,0.7397292,-1.2920943,0,0.9997990,1.1230712,3.1089699
54,1.6363637,109,5.7774305,15.8329916,2.6861715,-0.7102647,-1.2321283,0,1.0192522,1.4524076,5.3723431
54,1.6363637,110,24.1683865,-11.8101311,1.9961874,1.7647971,-0.1755250,0,1.4328790,0.9256356,3.9923749
54,1.6363637,111,-19.3931923,15.2766247,2.9253774,0.9739190,-1.9731219,0,0.8672114,1.4324160,5.8507547
54,1.6363637,112,28.9629097,-21.8255596,2.8009319,-0.6862580,1.3581126,0,1.3255292,1.4748883,5.6018639
54,1.6363637,113,-15.2970791,12.3828602,2.0787337,-0.7747504,-0.8883100,0,0.6518429,0.6743875,4.1574674
54,1.6363637,114,5.4435673,22.1177921,2.2091391,-1.2172412,1.0449504,0,0.6157110,0.6925919,4.4182782
54,1.6363637,115,26.5092144,18.6122169,2.0579877,0.3750932,-1.9347866,0,0.9811662,0.8705679,4.1159754
54,1.6363637,116,24.6134529,8.2468739,1.6445138,-0.1126421,2.6588156,0,0.6888433,0.6185186,3.2890277
54,1.6363637,117,-11.5911293,-25.8640728,2.2852314,-2.4737079,-1.6456285,0,0.8492116,0.7251968,4.5704627
54,1.6363637,118,-2.4851270,1.4992228,2.0264611,1.6941090,1.3307762,0,1.4125302,1.3537195,4.0529222
54,1.6363637,119,-29.0703468,-29.4448929,1.8676959,-2.1172001,-0.3237283,0,1.4488806,0.6064212,3.7353919
55,1.6666667,0,-0.6832492,-14.8735695,1.9292090,2.1124468,0.7057208,0,1.2268223,1.2416598,3.8584180
55,1.6666667,1,-0.3485007,13.8403149,2.2366784,2.5015252,-1.5672101,0,1.2472353,1.2475221,4.4733567
55,1.6666667,2,-19.7812176,-8.4391079,2.2213979,0.8302732,-1.2523117,0,1.2163467,1.1217248,4.4427958
55,1.6666667,3,4.1463795,10.8294487,2.0970664,-0.8558344,-1.8952006,0,0.6537101,1.2252797,4.1941328
55,1.6666667,4,4.6030469,11.2436619,1.6255897,1.6448373,-0.8011445,0,0.9962315,0.7579066,3.2511795
55,1.6666667,5,2.5370276,15.7891951,2.7741477,1.8016037,1.5100353,0,1.1709609,0.8680024,5.5482955
55,1.6666667,6,-8.8165474,7.4222383,2.1258149,0.9856044,-1.0005621,0,0.9219561,1.2501991,4.2516298
55,1.6666667,7,25.5170422,5.5509000,1.9405711,-2.0217514,-1.3208700,0,0.8054369,0.8110616,3.8811421
55,1.6666667,8,-5.6967721,-21.6237831,1.5419729,-0.9830270,-1.4286888,0,1.2993040,0.9903311,3.0839458
55,1.6666667,9,19.9043903,-1.9110215,1.9683919,-1.8625318,1.4751606,0,0.9832473,0.6693779,3.9367838
55,1.6666667,10,3.2286112,-0.6610554,2.2676451,1.8723942,0.8586352,0,1.2240629,1.4497440,4.5352902
55,1.6666667,11,-2.6160026,-2.2956405,1.9759282,-1.4738556,1.6442953,0,0.7040566,0.8722945,3.9518564
55,1.6666667,12,-1.5254755,-5.1779070,1.6633934,-0.3190228,-2.9466801,0,1.4250288,0.8254099,3.3267868
55,1.6666667,13,13.5147905,-19.8686371,2.4193418,-0.7855461,1.5101342,0,1.0675366,0.9931746,4.8386836
55,1.6666667,14,0.3874167,-4.0573792,1.9240544,-1.3543605,-0.0831361,0,1.3179555,1.1427541,3.8481088
55,1.6666667,15,8.0312347,13.8552752,2.1255333,-1.8958148,1.8849610,0,0.8737087,0.9067164,4.2510667
55,1.6666667,16,8.3132601,-10.8606882,2.1851220,-1.0219154,1.6781807,0,0.8410234,1.0593801,4.3702440
55,1.6666667,17,0.4135859,19.4709892,2.5120335,-0.8131132,-0.4685092,0,1.1624131,0.8434632,5.0240669
55,1.6666667,18,-13.5120144,-18.8269558,2.8366637,0.9849290,-0.0351892,0,0.8834698,1.2873145,5.6733274
55,1.6666667,19,2.2751853,23.8905811,1.6435688,0.6275145,0.6455040,0,1.1152112,0.7910683,3.2871375
55,1.6666667,20,-27.1254311,-4.4270024,2.9914351,0.7297729,-1.8471448,0,1.4271511,1.2510748,5.9828701
55,1.6666667,21,-11.5632305,-16.6661892,1.7384394,0.8086724,2.2698417,0,1.1011066,1.0564839,3.4768789
55,1.6666667,22,10.7638273,21.1412907,2.2674820,-0.3722778,-1.8488504,0,0.6976881,0.8868898,4.5349641
55,1.6666667,23,23.3335342,17.2183208,2.8876987,1.4234579,-1.7791113,0,0.9500555,0.9267937,5.7753973
55,1.6666667,24,-9.1532774,-6.3551979,1.8469522,1.4246842,0.4546297,0,0.9536500,0.6392323,3.6939044
55,1.6666667,25,-29.3527737,-5.0055561,2.9930377,0.1650036,2.0885484,0,1.2344630,1.1010472,5.9860754
55,1.6666667,26,11.7639723,20.6668510,1.5645404,0.2320987,-0.8465788,0,0.6518832,1.1338592,3.1290808
55,1.6666667,27,-3.3436494,-8.8227196,1.8612838,2.6746306,0.2211230,0,0.9589887,1.2864909,3.7225676
55,1.6666667,28,-24.4316978,-14.3604231,2.3280656,-0.6198491,0.5478218,0,0.6264814,1.1999621,4.6561313
55,1.6666667,29,-16.1938381,21.1145248,2.4923465,1.1657724,0.4053409,0,0.8897825,1.0142146,4.9846931
55,1.6666667,30,-7.5375266,12.4383450,2.3392310,-0.4690070,1.2038348,0,1.3361347,1.3690072,4.6784620
55,1.6666667,31,-4.2746334,18.3763103,1.7566228,0.3422884,-0.5494494,0,0.9188383,1.3817149,3.5132456
55,1.6666667,32,5.7247872,1.9486556,2.2817392,0.6555859,-1.6804818,0,1.0306132,1.0971330,4.5634785
55,1.6666667,33,8.6252737,21.5337925,2.9825182,-0.3611943,-1.3247459,0,0.6024193,1.4278944,5.9650364
55,1.6666667,34,2.4840512,-17.2747173,2.1735802,0.7831163,-2.6411235,0,1.0869846,0.8632405,4.3471603
55,1.6666667,35,11.5442886,6.5908642,1.8863131,-0.6285444,1.6803378,0,1.4852679,1.1071329,3.7726262
55,1.6666667,36,12.9103260,20.7221546,2.4491682,-0.4453220,-0.7851790,0,0.9168377,0.9549330,4.8983364
55,1.6666667,37,-12.6184940,26.2464600,2.7987967,-2.2530835,-1.2269764,0,1.1406288,1.4887304,5.5975933
55,1.6666667,38,-19.8336105,24.2689629,1.5080299,-1.3805475,0.8601670,0,0.6589154,0.9855126,3.0160599
55,1.6666667,39,-27.3074036,-10.1671762,1.6399901,2.2845788,1.1177049,0,1.0929873,0.7794670,3.2799802
55,1.6666667,40,1.3991476,-26.1147900,1.5841246,2.3517637,-0.3895903,0,0.8176449,1.1121035,3.1682491
55,1.6666667,41,-5.8969102,13.9094334,1.5728686,-0.6060510,0.9650943,0,1.2676760,1.0584863,3.1457372
55,1.6666667,42,17.3859825,20.2957306,2.7110767,0.4747298,1.1198741,0,0.9433609,0.7493441,5.4221535
55,1.6666667,43,-4.7771559,-21.3374538,2.4978921,0.4972092,0.8391991,0,0.8758228,1.4933522,4.9957843
55,1.6666667,44,10.4553127,-8.0853682,2.2535543,-0.6716103,-1.4531219,0,1.0393571,1.3990711,4.5071087
55,1.6666667,45,4.5058327,2.9091098,2.6476440,-1.0029304,-0.5923163,0,0.9943930,0.6432269,5.2952881
55,1.6666667,46,17.3926582,-3.2981777,2.3760691,-0.6356049,-1.1826911,0,1.3932123,1.1244040,4.7521381
55,1.6666667,47,-20.1089783,6.6397266,2.6260755,-0.0139091,1.3464719,0,1.4348190,0.6509580,5.2521510
55,1.6666667,48,24.3723450,-14.6069193,2.5257647,1.9003134,1.7060190,0,0.9965787,0.6712341,5.0515294
55,1.6666667,49,-26.4680691,-26.6765099,1.6929468,-1.1053104,-1.3093296,0,1.4188845,1.4320245,3.3858936
55,1.6666667,50,-1.5490959,20.4961262,1.6223527,1.7396923,-0.7775449,0,1.2287073,0.9594408,3.2447054
55,1.6666667,51,2.0775199,17.8979130,1.8020992,1.3980401,-0.2850566,0,0.7100192,1.0448971,3.6041985
55,1.6666667,52,-25.8040810,8.3976402,2.7619174,1.8275741,-0.4365150,0,1.4299158,1.3271444,5.5238347
55,1.6666667,53,2.7119410,7.4126058,1.5439796,-1.6323237,-0.3348082,0,1.2015456,1.3495529,3.0879593
55,1.6666667,54,-2.9021683,12.1562328,2.0872190,-0.7857753,0.1720285,0,1.2062941,1.2703025,4.1744380
55,1.6666667,55,-29.3140202,9.1781054,1.6001617,-1.9694480,0.0484393,0,1.0883723,0.6814590,3.2003233
55,1.6666667,56,4.7517128,23.4973984,2.2669761,0.2516464,-0.7135122,0,1.2760563,1.2924576,4.5339522
55,1.6666667,57,27.5991955,-24.4788723,2.4917517,-0.3437575,1.2628188,0,1.2298506,1.0437025,4.9835033
55,1.6666667,58,-2.6266992,-5.4666014,1.9578437,1.0584668,2.2322319,0,0.7706105,1.0668449,3.9156873
55,1.6666667,59,19.5482597,-21.9110889,2.2215395,0.8697208,-1.8091826,0,0.9704123,0.6484335,4.4430790
55,1.6666667,60,-20.4037399,0.4601265,2.6214898,-1.1942742,-0.9773743,0,1.1896918,1.3609798,5.2429795
55,1.6666667,61,-22.3808365,26.3805618,1.8548998,-1.9257959,1.0841080,0,1.4901311,1.0465767,3.7097995
55,1.6666667,62,0.7800442,-11.1213074,2.4378364,1.7530441,-0.0935965,0,1.0768427,0.6821668,4.8756728
55,1.6666667,63,-22.8233795,-15.9094057,1.5710093,-0.6628659,-0.4537152,0,0.8823020,1.3381279,3.1420186
55,1.6666667,64,22.0019283,-14.2659073,1.5614012,2.3056669,-1.4756387,0,1.0015935,0.8144249,3.1228025
55,1.6666667,65,18.7759094,27.0876980,2.2273641,1.1231072,-1.1204922,0,0.6049909,0.7054862,4.4547281
55,1.6666667,66,2.5450859,0.6187565,1.7727172,2.8830349,-0.3764724,0,0.6695005,0.6873344,3.5454345
55,1.6666667,67,-24.5172272,14.4617147,2.6983840,-0.5164354,-1.9232512,0,0.9076476,0.8821883,5.3967681
55,1.6666667,68,10.7261448,-9.9686136,2.4065104,-1.2194341,0.9179164,0,0.8233529,0.9990309,4.8130207
55,1.6666667,69,10.1427736,11.6302834,2.9512415,-1.4656452,1.6527965,0,0.7719063,1.1238139,5.9024830
55,1.6666667,70,-11.5107822,-28.6435833,2.8698468,1.2818485,-1.1989634,0,1.4519588,0.6227182,5.7396936
55,1.6666667,71,-15.7080717,29.1648102,1.9838517,0.6789294,0.3495171,0,1.1176218,0.9368630,3.9677033
55,1.6666667,72,-5.0916543,4.0492806,1.9509152,0.4604988,-2.3162422,0,0.8092318,1.1667550,3.9018304
55,1.6666667,73,-28.7180634,26.4470882,2.6482127,0.6959600,-1.2312100,0,0.9610673,0.9260491,5.2964253
55,1.6666667,74,3.5934091,3.1922832,1.7430238,0.4259139,-1.5321720,0,1.0804974,1.0271353,3.4860475
55,1.6666667,75,-25.3917427,23.5831680,2.0903456,1.5753921,2.2160802,0,0.8670582,1.1688454,4.1806912
55,1.6666667,76,-5.6756296,14.9470806,1.6904371,-2.5858631,-0.7670613,0,0.6145068,1.4585073,3.3808742
55,1.6666667,77,25.6738758,19.4280243,1.8980362,-1.1822610,2.4042485,0,1.3129871,1.2398989,3.7960725
55,1.6666667,78,25.3221378,-1.5339706,2.9377646,-1.5264516,1.5676907,0,1.2391455,0.9176931,5.8755293
55,1.6666667,79,23.8043194,-25.4014435,2.1893954,-0.8718739,0.0110655,0,1.2294416,0.9203619,4.3787909
55,1.6666667,80,-26.3130798,19.3441811,2.7490745,-0.6160163,-0.6077350,0,1.4460261,1.1739759,5.4981489
55,1.6666667,81,-26.9410019,0.4639679,1.9157923,2.0150759,-1.1149430,0,1.3550220,1.1368382,3.8315847
55,1.6666667,82,-9.6954203,-14.6398563,1.6272334,-0.9167973,0.9153640,0,0.6069638,1.1097121,3.2544668
55,1.6666667,83,28.5958099,5.9447732,1.8381951,0.6388025,1.0200239,0,1.1112928,1.1654533,3.6763902
55,1.6666667,84,-7.4728751,22.5980473,1.6162776,-1.5944128,-0.3516106,0,0.8217555,0.8684208,3.2325552
55,1.6666667,85,-24.9675217,27.9929829,2.3812406,2.5559640,0.9390197,0,1.4391155,1.0423276,4.7624812
55,1.6666667,86,-27.6100311,-8.1575251,2.4462273,1.3046715,1.0933408,0,0.9054577,1.0505053,4.8924546
55,1.6666667,87,-20.6105480,-28.4002171,1.7975485,1.8889108,-1.2530705,0,1.4347095,1.2563901,3.5950971
55,1.6666667,88,21.8593483,27.9221001,2.3108068,0.5564952,-0.1061455,0,1.3923750,0.9351568,4.6216135
55,1.6666667,89,3.1370308,25.8776932,2.5213547,1.4081604,1.1285712,0,1.4281342,0.6352833,5.0427094
55,1.6666667,90,-11.6269541,-7.5456033,2.7558761,-1.1664159,0.7260287,0,1.1215475,1.3307580,5.5117521
55,1.6666667,91,-6.6339989,-10.2234268,2.6321957,-0.0735741,-1.5038633,0,0.9508868,0.9603709,5.2643914
55,1.6666667,92,24.8727303,6.4857183,2.1988907,0.4050177,-1.3108495,0,0.6935926,1.4439015,4.3977814
55,1.6666667,93,-0.2230267,-18.9420090,1.9107633,0.6225709,-1.0327717,0,1.1711743,1.4031055,3.8215265
55,1.6666667,94,22.8853664,20.2831821,2.1238449,0.1932957,2.5484395,0,0.9766859,0.8943899,4.2476897
55,1.6666667,95,-22.3671284,2.7133436,2.5798190,0.0430022,1.2518950,0,1.3520987,0.8205298,5.1596379
55,1.6666667,96,4.1037273,12.2020464,1.6086367,0.1811749,0.9614174,0,1.1220471,0.9277687,3.2172735
55,1.6666667,97,5.4500399,8.7272091,2.3709095,1.1436362,0.6927546,0,0.6744476,1.2675843,4.7418189
55,1.6666667,98,-20.1844082,26.6015701,2.5409770,2.5799062,1.4334083,0,1.0886899,1.2504318,5.0819540
55,1.6666667,99,18.4599628,-1.0368370,1.6673244,2.2998323,-0.8282356,0,0.7092445,0.8094178,3.3346488
55,1.6666667,100,-5.5338054,2.2990019,2.7308612,-0.4968852,2.6256676,0,0.7803612,0.7642499,5.4617224
55,1.6666667,101,-5.2729855,-17.4632626,1.7044638,2.7347252,0.9165884,0,1.2801498,0.8137304,3.4089277
55,1.6666667,102,-5.8637958,-6.0049095,2.2779913,-2.4793291,-0.4641962,0,0.9245086,0.7838737,4.5559826
55,1.6666667,103,-20.5433750,-27.3208771,1.5090418,1.1834165,-1.6997933,0,1.2075317,0.6485708,3.0180836
55,1.6666667,104,-0.8144217,-5.5789385,1.6936517,-0.1767258,1.1620795,0,0.9865137,1.4499290,3.3873034
55,1.6666667,105,-26.3017826,-8.3305788,1.8159790,-0.4522626,-2.2215035,0,0.9243814,1.2681477,3.6319580
55,1.6666667,106,-3.1515799,-22.0562897,2.9707537,-0.3399803,-1.1503155,0,0.8878306,1.3611772,5.9415073
55,1.6666667,107,-2.3723197,23.8581314,1.9715271,-0.6446082,-0.1803479,0,1.4396025,1.0353526,3.9430542
55,1.6666667,108,16.1177216,-29.1966362,1.5544850,0.7397292,-1.2920943,0,0.9997990,1.1230712,3.1089699
55,1.6666667,109,5.7559075,15.7956543,2.6861715,-0.7102647,-1.2321283,0,1.0192522,1.4524076,5.3723431
55,1.6666667,110,24.2218647,-11.8154497,1.9961874,1.7647971,-0.1755250,0,1.4328790,0.9256356,3.9923749
55,1.6666667,111,-19.3636799,15.2168331,2.9253774,0.9739190,-1.9731219,0,0.8672114,1.4324160,5.8507547
55,1.6666667,112,28.9421139,-21.7844048,2.8009319,-0.6862580,1.3581126,0,1.3255292,1.4748883,5.6018639
55,1.6666667,113,-15.3205566,12.3559418,2.0787337,-0.7747504,-0.8883100,0,0.6518429,0.6743875,4.1574674
55,1.6666667,114,5.4066811,22.1494579,2.2091391,-1.2172412,1.0449504,0,0.6157110,0.6925919,4.4182782
55,1.6666667,115,26.5205803,18.5535870,2.0579877,0.3750932,-1.9347866,0,0.9811662,0.8705679,4.1159754
55,1.6666667,116,24.6100388,8.3274441,1.6445138,-0.1126421,2.6588156,0,0.6888433,0.6185186,3.2890277
55,1.6666667,117,-11.6660900,-25.9139404,2.2852314,-2.4737079,-1.6456285,0,0.8492116,0.7251968,4.5704627
55,1.6666667,118,-2.4337904,1.5395494,2.0264611,1.6941090,1.3307762,0,1.4125302,1.3537195,4.0529222
55,1.6666667,119,-29.1345043,-29.4547024,1.8676959,-2.1172001,-0.3237283,0,1.4488806,0.6064212,3.7353919
56,1.6969697,0,-0.6192356,-14.8521843,1.9292090,2.1124468,0.7057208,0,1.2268223,1.2416598,3.8584180
56,1.6969697,1,-0.2726969,13.7928238,2.2366784,2.5015252,-1.5672101,0,1.2472353,1.2475221,4.4733567
56,1.6969697,2,-19.7560577,-8.4770565,2.2213979,0.8302732,-1.2523117,0,1.2163467,1.1217248,4.4427958
56,1.6969697,3,4.1204453,10.7720184,2.0970664,-0.8558344,-1.8952006,0,0.6537101,1.2252797,4.1941328
56,1.6969697,4,4.6528907,11.2193851,1.6255897,1.6448373,-0.8011445,0,0.9962315,0.7579066,3.2511795
56,1.6969697,5,2.5916216,15.8349533,2.7741477,1.8016037,1.5100353,0,1.1709609,0.8680024,5.5482955
56,1.6969697,6,-8.7866802,7.3919182,2.1258149,0.9856044,-1.0005621,0,0.9219561,1.2501991,4.2516298
56,1.6969697,7,25.4557762,5.5108738,1.9405711,-2.0217514,-1.3208700,0,0.8054369,0.8110616,3.8811421
56,1.6969697,8,-5.7265606,-21.6670761,1.5419729,-0.9830270,-1.4286888,0,1.2993040,0.9903311,3.0839458
56,1.6969697,9,19.8479500,-1.8663197,1.9683919,-1.8625318,1.4751606,0,0.9832473,0.6693779,3.9367838
56,1.6969697,10,3.2853506,-0.6350362,2.2676451,1.8723942,0.8586352,0,1.2240629,1.4497440,4.5352902
56,1.6969697,11,-2.6606648,-2.2458134,1.9759282,-1.4738556,1.6442953,0,0.7040566,0.8722945,3.9518564
56,1.6969697,12,-1.5351429,-5.2672005,1.6633934,-0.3190228,-2.9466801,0,1.4250288,0.8254099,3.3267868
56,1.6969697,13,13.4909859,-19.8228760,2.4193418,-0.7855461,1.5101342,0,1.0675366,0.9931746,4.8386836
56,1.6969697,14,0.3463755,-4.0598984,1.9240544,-1.3543605,-0.0831361,0,1.3179555,1.1427541,3.8481088
56,1.6969697,15,7.9737859,13.9123955,2.1255333,-1.8958148,1.8849610,0,0.8737087,0.9067164,4.2510667
56,1.6969697,16,8.2822933,-10.8098345,2.1851220,-1.0219154,1.6781807,0,0.8410234,1.0593801,4.3702440
56,1.6969697,17,0.3889461,19.4567928,2.5120335,-0.8131132,-0.4685092,0,1.1624131,0.8434632,5.0240669
56,1.6969697,18,-13.4821682,-18.8280220,2.8366637,0.9849290,-0.0351892,0,0.8834698,1.2873145,5.6733274
56,1.6969697,19,2.2942009,23.9101410,1.6435688,0.6275145,0.6455040,0,1.1152112,0.7910683,3.2871375
56,1.6969697,20,-27.1033173,-4.4829764,2.9914351,0.7297729,-1.8471448,0,1.4271511,1.2510748,5.9828701
56,1.6969697,21,-11.5387249,-16.5974064,1.7384394,0.8086724,2.2698417,0,1.1011066,1.0564839,3.4768789
56,1.6969697,22,10.7525463,21.0852642,2.2674820,-0.3722778,-1.8488504,0,0.6976881,0.8868898,4.5349641
56,1.6969697,23,23.3766689,17.1644077,2.8876987,1.4234579,-1.7791113,0,0.9500555,0.9267937,5.7753973
56,1.6969697,24,-9.1101055,-6.3414211,1.8469522,1.4246842,0.4546297,0,0.9536500,0.6392323,3.6939044
56,1.6969697,25,-29.3477745,-4.9422669,2.9930377,0.1650036,2.0885484,0,1.2344630,1.1010472,5.9860754
56,1.6969697,26,11.7710056,20.6411972,1.5645404,0.2320987,-0.8465788,0,0.6518832,1.1338592,3.1290808
56,1.6969697,27,-3.2625999,-8.8160191,1.8612838,2.6746306,0.2211230,0,0.9589887,1.2864909,3.7225676
56,1.6969697,28,-24.4504814,-14.3438225,2.3280656,-0.6198491,0.5478218,0,0.6264814,1.1999621,4.6561313
56,1.6969697,29,-16.1585121,21.1268082,2.4923465,1.1657724,0.4053409,0,0.8897825,1.0142146,4.9846931
56,1.6969697,30,-7.5517387,12.4748249,2.3392310,-0.4690070,1.2038348,0,1.3361347,1.3690072,4.6784620
56,1.6969697,31,-4.2642612,18.3596611,1.7566228,0.3422884,-0.5494494,0,0.9188383,1.3817149,3.5132456
56,1.6969697,32,5.7446537,1.8977319,2.2817392,0.6555859,-1.6804818,0,1.0306132,1.0971330,4.5634785
56,1.6969697,33,8.6143284,21.4936485,2.9825182,-0.3611943,-1.3247459,0,0.6024193,1.4278944,5.9650364
56,1.6969697,34,2.5077820,-17.3547516,2.1735802,0.7831163,-2.6411235,0,1.0869846,0.8632405,4.3471603
56,1.6969697,35,11.5252419,6.6417837,1.8863131,-0.6285444,1.6803378,0,1.4852679,1.1071329,3.7726262
56,1.6969697,36,12.8968315,20.6983604,2.4491682,-0.4453220,-0.7851790,0,0.9168377,0.9549330,4.8983364
56,1.6969697,37,-12.6867695,26.2092781,2.7987967,-2.2530835,-1.2269764,0,1.1406288,1.4887304,5.5975933
56,1.6969697,38,-19.8754444,24.2950287,1.5080299,-1.3805475,0.8601670,0,0.6589154,0.9855126,3.0160599
56,1.6969697,39,-27.2381744,-10.1333065,1.6399901,2.2845788,1.1177049,0,1.0929873,0.7794670,3.2799802
56,1.6969697,40,1.4704132,-26.1265965,1.5841246,2.3517637,-0.3895903,0,0.8176449,1.1121035,3.1682491
56,1.6969697,41,-5.9152756,13.9386787,1.5728686,-0.6060510,0.9650943,0,1.2676760,1.0584863,3.1457372
56,1.6969697,42,17.4003677,20.3296661,2.7110767,0.4747298,1.1198741,0,0.9433609,0.7493441,5.4221535
56,1.6969697,43,-4.7620888,-21.3120232,2.4978921,0.4972092,0.8391991,0,0.8758228,1.4933522,4.9957843
56,1.6969697,44,10.4349613,-8.1294022,2.2535543,-0.6716103,-1.4531219,0,1.0393571,1.3990711,4.5071087
